1541982366,2
1542062356,2
1542100276,1
1542180989,1
1542187017,2
1542190796,2
1542209766,1
1542255412,2
1542306959,2
1542312369,2
1542375245,2
1542413741,1
1542445517,2
1542565194,2
1542581901,2
1542599890,2
1542616042,1
1542624202,2
1542636132,2
1542640662,2
1542684163,2
1542730199,2
1542744296,1
1542757207,2
1542773307,2
1542857747,2
1542862904,2
1542863489,2
1542887951,1
1542924384,2
1543017420,1
1545881796,953
1545887084,2
1545921623,1
1545936045,2
1545939896,2
1545940492,2
1545950330,2
1545957701,1
1545960112,2
1545982122,2
1545986071,2
1545990174,1
1546010364,2
1546040882,2
1546045711,2
1546055508,2
1546059140,1
1546075606,2
1546079882,2
1546121759,2
1546124271,1
1546155749,1
1546168678,1
1546183019,1
1546184899,2
1546192451,2
1546205694,1
1546241279,2
1546274439,1
1546277537,1
1546312851,2
1546322595,2
1546335761,1
1546350339,1
1546363266,1
1546378113,1
1546380049,0
1546611779,2
1546614327,2
1546616175,1
1546624006,2
1546852292,0
1546909791,2
1546919383,2
1546952808,1
1547088787,1
1547239924,2
1547254347,1
1547284412,0
1547297835,1
1547698935,2
1547702692,2
1547710642,2
1547713474,2
1547797496,1
1548712921,2
1549547752,2
1549566296,2
1549613055,2
1549622985,2
1549627003,2
1549642989,2
1549644973,2
1549652416,2
1549664394,2
1549669422,2
1549679443,1
1549687642,1
1549725566,1
1549726815,2
1549731301,2
1549753036,2
1549755576,1
1549761998,1
1549778556,1
1549784654,2
1549794814,2
1549819815,2
1549845231,1
1549845826,2
1549852893,1
1549853478,2
1549855592,1
1549892172,2
1549934970,2
1549949676,1
1549950921,2
1550116987,2
1550120082,1
1550126258,2
1550130825,2
1550200003,2
1550248796,2
1550259623,2
1550261002,1
1550267271,2
1550321810,2
1550379239,2
1550379864,1
1550408144,2
1550476662,2
1550492393,2
1550552641,0
1550564643,2
1550612073,1
1550625133,2
1550637948,1
1551022470,0
1551037405,2
1551078908,2
1551100142,2
1551116313,1
1551121855,2
1551129734,1
1551139908,2
1551142486,2
1551161682,2
1551164737,2
1551186640,2
1551197871,2
1551244220,2
1551287179,1
1551295255,1
1551324307,0
1551327003,2
1551964179,2
1551968365,0
1551989496,1
1551990747,1
1552054531,2
1552064753,1
1552073699,2
1552128473,2
1552131831,2
1552139037,2
1552154112,2
1552162014,1
1552183824,2
1552484412,2
1552548509,2
1552561633,2
1552568989,2
1552585368,2
1552604866,2
1552638904,2
1552649367,1
1552688718,1
1552697911,1
1552708832,1
1552726190,2
1552752844,2
1552774999,2
1552792393,1
1552802677,2
1552861695,2
1552865607,2
1552872898,2
1552873659,1
1552876506,2
1552878489,2
1552937192,2
1552958422,2
1552966097,2
1552982525,2
1552990945,2
1552992253,2
1553000031,2
1553001503,2
1553003127,2
1553004308,2
1553007507,1
1553013228,1
1553026749,2
1553029205,1
1553058824,0
1553095651,1
1553104379,2
1553116194,2
1553132168,1
1553140014,1
1553151810,1
1553181206,2
1553189720,2
1553196600,2
1553219037,2
1553224133,1
1553281153,2
1553319661,2
1553325961,1
1553368171,2
1553376660,2
1553386996,2
1553447543,2
1553450064,1
1553454580,1
1553461527,2
1553473196,1
1553540620,2
1553577103,2
1553615008,2
1553713303,1
1553770973,1
1553802969,1
1553815575,2
1553857655,2
1553908178,2
1553911647,1
1553960178,2
1554011214,2
1554033816,1
1554036615,1
1554049594,1
1554069076,1
1554072135,1
1554074662,1
1554078531,1
1554085181,2
1554094626,1
1554195593,1
1554203955,1
1554239651,1
1554248321,2
1554254692,0
1554341228,2
1554517049,1
1554574611,1
1554582673,2
1554605233,2
1554635381,2
1554683987,1
1554727548,1
1554755066,2
1554770153,2
1554779018,2
1554810054,2
1554811339,2
1555084206,2
1555091059,2
1555116196,1
1555122685,1
1555170283,2
1555200887,2
1555283146,2
1555347719,1
1555352655,1
1555417344,1
1555446849,2
1555451622,1
1555463795,2
1555465008,2
1555525446,2
1555600006,0
1555777707,2
1555806336,2
1555853759,1
1555866227,1
1555881659,1
1555907749,1
1556035896,2
1556089894,1
1556528229,1
1556653890,2
1556752105,2
1556793798,1
1556800937,2
1556840912,2
1556904836,1
1556906725,2
1556934800,2
1556946574,2
1556991213,2
1557078255,0
1557179228,2
1557351577,2
1557429138,2
1557433306,2
1557488167,1
1557581262,2
1557613333,2
1557703342,2
1557782025,2
1557855716,2
1557867193,1
1557878913,2
1557935583,2
1557969057,1
1557979810,2
1558148457,2
1558182978,2
1558237410,2
1558319506,2
1558374837,1
1558431514,2
1558457526,2
1558508517,1
1558520387,2
1558527206,2
1558530133,2
1558571754,1
1558651827,2
1558734664,1
1558803081,2
1558807981,1
1558824350,1
1559145721,2
1559171346,2
1559237380,2
1559254591,1
1559259060,2
1559334119,2
1559465883,2
1559539966,1
1559589490,2
1559708677,1
1559709938,2
1559711342,2
1559712924,2
1559713419,1
1559745702,1
1559772590,1
1559873649,2
1559890746,1
1559900903,3
1559901679,1
1559969711,1
1559991633,2
1560012945,2
1560057653,2
1560161580,1
1560376379,2
1560390102,2
1560398199,1
1560407545,2
1560422504,2
1560423777,2
1560474598,1
1560487746,1
1560527014,1
1560530205,2
1560746273,2
1560746334,2
1560751586,1
1560760387,2
1560765508,2
1560770323,2
1560771623,2
1560772983,2
1560773385,2
1560802199,2
1560872648,2
1560918336,1
1560919023,1
1560919212,1
1560922259,2
1560924335,2
1560925787,2
1560936426,1
1560937421,1
1560938695,2
1560938855,2
1560939650,1
1560940272,1
1560946806,2
1560951543,2
1560952241,2
1561001653,1
1561003024,2
1561006973,2
1561007780,2
1561012813,1
1561013643,1
1561015513,1
1561022306,1
1561031380,1
1561034921,2
1561036480,2
1561039946,2
1561073393,2
1561088302,2
1561093238,2
1561101944,2
1561107156,2
1561109802,1
1561112485,1
1561113906,2
1561117860,2
1561120151,2
1561121594,1
1561122922,2
1561169125,1
1561169219,2
1561190261,2
1561211781,2
1561311737,2
1561335778,1
1561339312,1
1561356629,1
1561357192,1
1561357994,2
1561359780,1
1561366074,2
1561367418,1
1561368700,2
1561368807,1
1561369992,1
1561379664,1
1561380397,2
1561383085,2
1561407641,2
1561426191,2
1561431780,2
1561440142,2
1561440896,2
1561442710,1
1561442906,2
1561443387,1
1561444056,1
1561444587,2
1561445357,2
1561446052,2
1561448084,0
1561448168,2
1561450100,2
1561452092,2
1561452613,2
1561453362,2
1561456938,1
1561458951,1
1561462181,1
1561504348,1
1561534525,1
1561567678,2
1561642767,2
1561746445,2
1561762916,2
1561765725,1
1562049731,2
1562062008,1
1562166835,2
1562192481,1
1562219983,2
1562244619,2
1562386460,2
1562418660,2
1562457458,1
1562509207,2
1562573294,1
1562632654,2
1562658122,2
1562670431,2
1562723599,2
1562776826,2
1562777898,2
1562788162,1
1562811872,1
1562832744,1
1562875503,2
1562890552,2
1562962323,2
1562969492,2
1562974058,1
1563039420,1
1563061751,2
1563117335,1
1563135541,2
1563145299,2
1563151708,2
1563298576,2
1563396721,2
1563445421,2
1563455198,1
1563506347,2
1563519181,2
1563521089,2
1563528310,2
1563536227,2
1563536411,1
1563580012,1
1563603997,2
1563606930,2
1563686656,2
1563691502,2
1563693702,1
1563701095,1
1563776537,1
1563784343,2
1563861261,1
1563869284,1
1563886320,2
1563910386,2
1563943048,1
1563944452,2
1563946223,2
1563962421,2
1563962492,2
1563968030,1
1564027071,2
1564029138,2
1564044008,1
1564055578,2
1564111966,2
1564116034,2
1564119239,2
1564122563,2
1564124476,2
1564125138,2
1564129169,1
1564136043,2
1564137414,1
1564137929,1
1564138738,1
1564142785,2
1564198658,2
1564204776,0
1564208507,2
1564209811,0
1564212294,1
1564213741,1
1564228335,1
1564285943,1
1564287748,2
1564304845,1
1564308816,2
1564327578,1
1564390826,1
1564392772,2
1564399089,1
1564400450,2
1564401638,1
1564402887,2
1564403612,2
1564407381,1
1564408114,2
1564408908,2
1564409764,1
1564421059,2
1564450657,1
1564501227,1
1564592830,1
1564612577,2
1564616711,2
1564763682,2
1564775689,2
1564879159,2
1564943501,1
1564950310,1
1564992410,1
1565137251,2
1565163105,2
1565194465,2
1565238231,2
1565272855,2
1565281044,2
1565370905,1
1565372366,2
1565396220,0
1565406069,2
1565456688,2
1565522303,1
1565614832,1
1565618156,1
1565648442,1
1565652159,2
1565725659,2
1565781311,2
1565814498,2
1565817080,1
1565823647,1
1565935469,2
1565980740,2
1565986449,2
1566008122,2
1566070358,1
1566126839,1
1566151754,2
1566176471,1
1566212623,2
1566216962,2
1566246690,2
1566251188,1
1566268051,2
1566269539,2
1566316124,1
1566321770,2
1566345502,2
1566370411,1
1566755577,2
1566812298,2
1566823947,1
1566888151,1
1566892859,2
1566893444,2
1566896650,1
1566897921,3
1566899203,2
1566908363,2
1566947646,2
1566979013,2
1566990615,2
1567011915,2
1567066853,1
1567160355,1
1567251577,1
1567294547,2
1567298196,2
1567331461,2
1567342810,2
1567365298,2
1567385574,0
1567450883,2
1567471720,2
1567476930,2
1567512836,2
1567778090,2
1567816699,2
1567874055,2
1567878645,2
1567883201,2
1567967340,2
1567972939,2
1568079886,2
1568097426,2
1568108431,2
1568123316,2
1568172316,2
1568183962,2
1568199482,2
1568307903,2
1568322535,2
1568323228,2
1568502817,3
1568593621,1
1568611069,2
1568645801,1
1568685801,1
1568770173,2
1568776237,2
1568835847,2
1568862687,2
1569008398,1
1569016428,2
1569039784,1
1569061679,1
1569149698,1
1569182923,2
1569201493,2
1569359264,2
1569365998,1
1569373795,2
1569458421,2
1569479630,2
1569491427,2
1569498052,2
1569501848,2
1569546317,1
1569632059,1
1569636203,2
1569764400,1
1569774265,2
1569788267,1
1569807882,2
1569853199,2
1569886634,2
1569905271,2
1569951826,2
1569956544,1
1569984241,2
1570054145,1
1570092100,2
1570102608,2
1570133591,1
1570138302,2
1570145525,1
1570149572,2
1570213953,1
1570220238,2
1570493226,2
1570685681,2
1570718812,1
1570749735,2
1570818930,2
1570875261,2
1570919788,1
1570944535,1
1570980847,1
1571012287,1
1571079036,2
1571267607,2
1571271414,2
1571409218,1
1571491226,2
1571506495,2
1571551217,1
1571578185,2
1571592652,2
1571712060,2
1571728536,2
1571746193,2
1571784294,2
1571860650,2
1571977985,2
1572179640,1
1572193870,1
1572298209,2
1572313573,2
1572318506,2
1572519982,2
1572542687,1
1572565290,2
1572667829,2
1572676750,1
1572690756,1
1572725962,2
1572768517,1
1572807683,2
1572844632,1
1572996487,2
1573009994,1
1573097054,1
1573102908,2
1573150190,2
1573164093,1
1573187176,1
1573192390,1
1573208766,2
1573239415,1
1573262193,1
1573268634,2
1573322992,2
1573348791,2
1573365445,2
1573412204,1
1573424384,2
1573506110,1
1573518956,1
1573588989,1
1573589632,2
1573593833,1
1573628988,2
1573771936,1
1573797684,1
1573842653,1
1573855085,2
1573867113,2
1574005792,2
1574023370,2
1574051314,1
1574083977,2
1574085784,2
1574128726,1
1574198079,1
1574208441,0
1574305438,1
1574484393,2
1574512727,1
1574518935,2
1574521494,1
1574564024,2
1574677395,1
1574685375,1
1574710833,1
1574737715,1
1574749093,1
1574821135,1
1574910487,1
1574976355,1
1575004698,2
1575024587,2
1575034516,2
1575136699,2
1575175985,2
1575197499,0
1575355755,2
1575383509,2
1575405369,2
1575412738,1
1575425829,1
1575524248,1
1575542997,2
1575596748,1
1575668415,2
1575747779,2
1575753726,2
1575776378,1
1575782886,1
1575785968,1
1575842202,2
1575846747,2
1575926673,2
1576015742,2
1576016501,2
1576097212,1
1576248027,2
1576328750,2
1576381680,1
1576444874,2
1576463683,1
1576510257,1
1576532831,2
1576541021,1
1576554324,2
1576632810,2
1576737073,1
1576743170,2
1576775691,2
1576817016,1
1576821027,2
1576861277,1
1576873860,2
1576896846,1
1576927356,2
1576937992,2
1576974964,1
1577018882,2
1577041182,1
1577044958,2
1577069988,0
1577072418,2
1577096331,2
1577125987,1
1577149345,1
1577174209,2
1577183614,2
1577188144,1
1577190671,2
1577230401,2
1577235621,2
1577257571,1
1577280242,2
1577282112,2
1577332910,1
1577434809,2
1577444811,2
1577457502,2
1577459938,2
1577510813,2
1577513817,1
1577527743,1
1577529658,1
1577546897,2
1577589320,2
1577653798,2
1577664907,1
1577680318,1
1577725118,2
1577741369,1
1577746019,1
1577784355,2
1577803892,2
1577832230,2
1577866620,1
1577870932,1
1577941716,2
1577949783,2
1577987948,2
1578045851,2
1578082628,2
1578135175,1
1578218527,2
1578226206,1
1578245743,2
1578260162,2
1578263942,1
1578281596,2
1578287773,2
1578307139,2
1578345298,1
1578358426,2
1578423719,1
1578473729,1
1578493308,2
1578601555,1
1578607376,2
1578615928,1
1578623781,2
1578707468,2
1578724284,2
1578728977,2
1578811125,2
1578855819,2
1578860240,1
1578892293,1
1578950154,2
1579008147,2
1579017301,1
1579026902,2
1579046176,2
1579125809,1
1579215881,1
1579235208,1
1579297463,2
1579382804,2
1579406186,2
1579497453,2
1579507979,2
1579509950,2
1579603329,1
1579621781,2
1579661054,2
1579702179,2
1579704105,2
1579710913,2
1579728854,2
1579738217,2
1579758959,1
1579777495,2
1579785150,5
1579808951,2
1579820300,1
1579826253,2
1579891147,2
1579914280,2
1579917636,1
1579920361,1
1579952287,2
1579960434,2
1579977897,2
1580010581,1
1580197512,2
1580202911,2
1580217267,2
1580235859,1
1580287086,2
1580294988,1
1580296020,2
1580296633,1
1580307807,2
1580313511,2
1580339181,1
1580344790,1
1580397646,2
1580421165,2
1580422511,2
1580425077,2
1580436276,2
1580446291,2
1580472387,1
1580479461,1
1580515086,2
1580527747,1
1580541681,1
1580635139,2
1580664549,1
1580677143,2
1580679965,1
1580695929,1
1580704594,2
1580705806,2
1580718499,2
1580737965,2
1580759958,2
1580917377,2
1580929017,1
1580937352,2
1580947072,1
1580951750,2
1581013956,1
1581100620,2
1581118774,2
1581133970,2
1581135183,2
1581137042,1
1581160741,1
1581173738,1
1581175437,1
1581187938,2
1581199380,1
1581204873,1
1581206738,1
1581232610,1
1581235587,2
1581241016,2
1581251827,1
1581273205,1
1581288674,1
1581307987,2
1581314089,2
1581315372,2
1581337000,1
1581343295,1
1581346818,2
1581363477,2
1581366533,2
1581402354,1
1581440998,2
1581453241,1
1581485375,1
1581504504,2
1581515427,2
1581516846,2
1581528516,2
1581535028,2
1581542699,2
1581547371,2
1581552738,2
1581577903,2
1581605799,2
1581621489,2
1581639448,1
1581648695,2
1581653434,2
1581681187,0
1581696582,2
1581751256,2
1581765288,2
1581782860,2
1581795324,1
1581821643,2
1581839192,2
1581844073,2
1581850770,2
1581866065,2
1581893358,2
1581908086,2
1581915585,2
1581916894,2
1581920916,2
1581925553,2
1581937731,1
1581948588,1
1581964367,1
1581980154,2
1581980738,1
1581990521,2
1581991729,1
1581998016,1
1582005941,1
1582014587,2
1582019177,2
1582043855,0
1582060357,1
1582074379,2
1582083481,2
1582084116,2
1582084718,1
1582110512,1
1582160618,1
1582171386,2
1582216185,1
1582217356,2
1582217926,2
1582246333,2
1582256595,2
1582270252,1
1582276518,2
1582288968,2
1582290855,1
1582291493,0
1582307875,2
1582317911,1
1582325051,2
1582326809,1
1582329221,2
1582337190,2
1582338424,2
1582339657,1
1582347568,2
1582349432,1
1582359540,1
1582374411,1
1582381704,2
1582382897,1
1582390270,2
1582395765,1
1582398165,2
1582407414,2
1582423439,1
1582425934,2
1582442078,1
1582459956,1
1582478198,2
1582493649,2
1582504617,2
1582506461,2
1582518244,2
1582541534,1
1582542161,1
1582542849,1
1582545705,1
1582547734,2
1582548344,2
1582552184,2
1582554018,2
1582567490,2
1582575963,1
1582580779,2
1582585675,2
1582586326,2
1582597211,1
1582602555,2
1582606139,2
1582616818,2
1582622995,2
1582651491,1
1582663413,2
1582668867,2
1582675402,2
1582678534,2
1582680001,2
1582689740,2
1582731877,1
1582763817,2
1582798527,1
1582801205,2
1582810018,2
1582862035,2
1582866480,1
1582871159,2
1582873452,1
1582916632,1
1582929473,1
1582941393,1
1582992562,1
1583002993,2
1583004942,2
1583079092,2
1583080832,2
1583085575,2
1583100518,1
1583107757,1
1583120242,1
1583122646,2
1583247622,1
1583248380,1
1583260402,2
1583281466,2
1583309552,1
1583310167,2
1583314711,2
1583340761,2
1583341337,2
1583344926,1
1583355010,1
1583359752,2
1583382325,2
1583385915,2
1583387687,1
1583400268,2
1583438824,1
1583446575,2
1583453151,2
1583462728,2
1583469355,2
1583471116,2
1583475923,1
1583486872,2
1583488122,2
1583501062,2
1583501700,2
1583511198,2
1583531266,2
1583540157,1
1583546193,2
1583550419,1
1583574594,2
1583580572,2
1583584255,2
1583603998,2
1583607753,2
1583612182,2
1583621721,2
1583623006,2
1583631288,1
1583660742,2
1583666809,2
1583675274,2
1583685901,2
1583692202,2
1583708178,1
1583719780,2
1583720424,1
1583725584,2
1583728614,2
1583730393,2
1583731011,1
1583734616,1
1583752077,2
1583760823,1
1583762635,2
1583780246,2
1583786718,2
1583798998,1
1583821364,2
1583827492,1
1583837238,2
1583840272,2
1583844025,1
1583862412,2
1583873416,2
1583879592,2
1583885784,1
1583887627,1
1583901742,2
1583904162,1
1583904789,2
1583909066,2
1583912825,1
1583927336,2
1583934531,2
1583941031,2
1583955475,1
1583956706,2
1583958477,1
1583960860,1
1583969248,2
1583996445,1
1583997178,2
1584023301,2
1584028015,2
1584043822,1
1584061825,1
1584068903,2
1584081350,1
1584102915,2
1584117210,2
1584129255,2
1584138792,2
1584146153,1
1584151731,2
1584158511,2
1584178980,1
1584187901,1
1584217003,1
1584237375,1
1584271662,2
1584275404,2
1584282523,2
1584293800,2
1584307322,2
1584310332,2
1584311557,2
1584323080,1
1584340283,1
1584345687,1
1584382279,2
1584384625,2
1584386403,1
1584429424,1
1584463588,2
1584470770,2
1584480997,2
1584484026,2
1584484607,1
1584486432,2
1584494239,2
1584511891,2
1584537106,2
1584545587,1
1584550044,1
1584569800,1
1584581006,2
1584583956,0
1584590631,2
1584626974,2
1584627697,1
1584633706,1
1584639130,2
1584647338,1
1584651971,2
1584660676,1
1584663034,1
1584675222,1
1584683131,2
1584683728,2
1584689056,1
1584699974,1
1584711440,2
1584712038,2
1584747588,2
1584750732,1
1584751288,2
1584757152,1
1584835080,1
1584870265,2
1584872410,2
1584874590,1
1584878571,2
1584901397,2
1584903573,2
1584906469,2
1584907056,2
1584918220,2
1584937077,2
1584950855,1
1584968875,2
1584971165,1
1584975117,1
1584978360,1
1584989977,2
1585008725,2
1585028109,1
1585065236,2
1585069056,2
1585143407,1
1585172454,1
1585176563,1
1585192266,2
1585196724,2
1585211966,2
1585239284,2
1585252253,1
1585319752,2
1585320458,1
1585331736,2
1585344324,2
1585344900,2
1585350781,2
1585354232,2
1585360160,0
1585360689,1
1585367182,2
1585378981,2
1585386508,2
1585415527,2
1585471891,2
1585483151,1
1585487477,1
1585497716,1
1585508389,2
1585511801,2
1585513464,2
1585514565,2
1585516251,2
1585518568,2
1585525141,2
1585527969,2
1585556661,2
1585566288,2
1585567972,1
1585575179,2
1585581620,2
1585582776,1
1585594119,1
1585598609,2
1585601456,1
1585616129,1
1585621505,2
1585622953,2
1585626861,2
1585638504,2
1585639733,1
1585643900,2
1585649792,2
1585655937,2
1585677580,2
1585680978,2
1585683820,2
1585685543,2
1585688445,2
1585694255,2
1585695375,1
1585697118,1
1585701179,2
1585701754,2
1585714179,1
1585727227,2
1585738779,1
1585742346,1
1585747376,2
1585749682,2
1585753479,2
1585788535,2
1585793663,2
1585794460,1
1585796649,2
1585802027,2
1585803523,2
1585813040,2
1585865159,1
1585870977,1
1585875591,2
1585880277,1
1585891971,1
1585894858,0
1585919278,2
1585956018,1
1585960063,1
1585973468,1
1585977491,2
1585986633,2
1586006156,2
1586006790,2
1586021956,1
1586023046,2
1586027115,2
1586029970,1
1586033956,1
1586035652,1
1586040688,2
1586041243,2
1586048055,2
1586048642,2
1586049232,2
1586091947,2
1586093264,2
1586093865,2
1586101678,1
1586102838,2
1586106951,2
1586116321,2
1586152596,1
1586153679,2
1586164160,1
1586185385,2
